id,status,scope,type,severity,file,start_line,end_line,summary,patch_path,preview_path,campaign,original_hash,reviewer_notes,decided_at,applied_at,apply_error
MEAT-9250,pending,localized,sentence-open,high,books/symbolic-language/25-what-is-the-point.adoc,107,107,Drop sentence-initial “And”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9250.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9250.md,P9-C001,fe3a2646ef4da183,,,,
MEAT-9251,pending,localized,sentence-open,high,books/symbolic-language/25-what-is-the-point.adoc,121,121,Drop sentence-initial “But”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9251.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9251.md,P9-C001,9b7806f0e0652bb0,,,,
MEAT-9252,pending,localized,sentence-open,high,books/symbolic-language/25-what-is-the-point.adoc,124,124,Drop sentence-initial “And”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9252.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9252.md,P9-C001,314196be95846d55,,,,
MEAT-9253,pending,localized,clarity,low,books/symbolic-language/25-what-is-the-point.adoc,91,91,Fix non-idiomatic “watched working”.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9253.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9253.md,P9-C001,b4330bc2331cc95c,,,,
MEAT-9254,pending,localized,sentence-open,high,books/symbolic-language/26-spoken-once-heard-twice.adoc,29,29,Remove banned And sentence open in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9254.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9254.md,P9-C001,b1e2c3b2e0abc01d,,,,
MEAT-9255,pending,localized,sentence-open,high,books/symbolic-language/26-spoken-once-heard-twice.adoc,47,47,Remove banned But sentence open in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9255.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9255.md,P9-C001,df7d0fd48f9a8bda,,,,
MEAT-9256,pending,localized,sentence-open,high,books/symbolic-language/26-spoken-once-heard-twice.adoc,73,73,Remove banned And sentence open before the Babylon quote.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9256.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9256.md,P9-C001,b6d9606aafc44e31,,,,
MEAT-9257,pending,localized,sentence-open,high,books/symbolic-language/26-spoken-once-heard-twice.adoc,93,93,Remove banned And sentence open on the incarnation reading.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9257.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9257.md,P9-C001,aef96a78342fac88,,,,
MEAT-9258,pending,localized,sentence-open,high,books/symbolic-language/26-spoken-once-heard-twice.adoc,99,99,Remove banned And sentence open on the Revelation 12 reading.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9258.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9258.md,P9-C001,eb567c6221ca545f,,,,
MEAT-9259,pending,localized,clarity,medium,books/symbolic-language/26-spoken-once-heard-twice.adoc,27,27,Supply the missing noun after elliptical 'is one'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9259.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9259.md,P9-C001,6748ad252cc8960d,,,,
MEAT-9260,pending,localized,ai-sounding-staging,high,books/symbolic-language/27-noah-uncovered.adoc,22,22,Remove director cue at paragraph open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9260.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9260.md,P9-C001,74e19f362c7a3f66,,,,
MEAT-9261,pending,localized,sentence-open,high,books/symbolic-language/27-noah-uncovered.adoc,26,26,Drop forbidden And sentence open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9261.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9261.md,P9-C001,0c811a04419c100d,,,,
MEAT-9262,pending,localized,ai-sounding-staging,high,books/symbolic-language/27-noah-uncovered.adoc,28,29,Cut pure meta-instruction before the method.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9262.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9262.md,P9-C001,fdb814ae04d3d2a6,,,,
MEAT-9263,pending,localized,sentence-open,high,books/symbolic-language/27-noah-uncovered.adoc,40,40,Drop forbidden And sentence open.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9263.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9263.md,P9-C001,bc42dc87b754a03a,,,,
MEAT-9264,pending,localized,clarity,medium,books/symbolic-language/27-noah-uncovered.adoc,47,47,Replace awkward 'make Noah' with method language.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9264.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9264.md,P9-C001,c4780bb7e3eddb5c,,,,
MEAT-9265,pending,localized,ai-sounding-staging,high,books/symbolic-language/27-noah-uncovered.adoc,59,59,Remove Now-read director cue before the re-reading.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9265.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9265.md,P9-C001,02683397e1fd8e6e,,,,
MEAT-9266,pending,localized,ai-sounding-staging,high,books/symbolic-language/27-noah-uncovered.adoc,79,79,Convert Hold-this cue into assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9266.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9266.md,P9-C001,386826f0460ef908,,,,
MEAT-9267,pending,localized,ai-sounding-staging,high,books/symbolic-language/27-noah-uncovered.adoc,84,86,Remove Now-weigh and But-sit-down staging while preserving the cost claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9267.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9267.md,P9-C001,d5e5a0d5cf784332,,,,
MEAT-9268,pending,localized,sentence-open,high,books/symbolic-language/28-behold-the-hand.adoc,14,14,Remove forbidden sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9268.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9268.md,P9-C001,3e17111e4d741777,,,,
MEAT-9269,pending,localized,sentence-open,high,books/symbolic-language/28-behold-the-hand.adoc,22,22,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9269.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9269.md,P9-C001,112872416a0c71dc,,,,
MEAT-9270,pending,localized,sentence-open,high,books/symbolic-language/28-behold-the-hand.adoc,64,64,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9270.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9270.md,P9-C001,d8cfde4537d4b014,,,,
MEAT-9271,pending,localized,sentence-open,high,books/symbolic-language/28-behold-the-hand.adoc,77,77,Remove forbidden sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9271.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9271.md,P9-C001,1777b70543a7ffbc,,,,
MEAT-9272,pending,localized,ai-sounding-staging,high,books/symbolic-language/28-behold-the-hand.adoc,96,98,Cut weighing meta and But opener; assert the limit directly.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9272.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9272.md,P9-C001,653ea46586d652ad,,,,
MEAT-9273,pending,localized,ai-sounding-staging,high,books/symbolic-language/28-behold-the-hand.adoc,101,101,Remove director-cue Now.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9273.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9273.md,P9-C001,64fd0132270f9a94,,,,
MEAT-9274,pending,localized,tone-register,medium,books/symbolic-language/28-behold-the-hand.adoc,54,54,Drop meta cross-reference to prior weighing.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9274.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9274.md,P9-C001,e1dab260fe864d3d,,,,
MEAT-9275,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,16,16,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9275.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9275.md,P9-C001,feb05beee1d5aaf5,,,,
MEAT-9276,pending,localized,ai-sounding-staging,high,books/symbolic-language/29-sun-moon-and-stars.adoc,107,107,Remove director cue Mark where.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9276.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9276.md,P9-C001,14e1cc3e5b439e30,,,,
MEAT-9277,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,111,111,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9277.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9277.md,P9-C001,25d503ac5c3ad3ca,,,,
MEAT-9278,pending,localized,tone-register,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,118,118,Drop reader-meta staging; assert the face directly.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9278.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9278.md,P9-C001,3500726c98b1b423,,,,
MEAT-9279,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,125,125,Replace leading That with The.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9279.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9279.md,P9-C001,a121513bef74887f,,,,
MEAT-9280,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,131,131,Rewrite opening to avoid That while keeping the identification.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9280.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9280.md,P9-C001,bcea7b3dfac2d455,,,,
MEAT-9281,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,167,167,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9281.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9281.md,P9-C001,c2c489533fa852c3,,,,
MEAT-9282,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,171,171,Rewrite to avoid And/That open while keeping the causal claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9282.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9282.md,P9-C001,d5d11a244a1767ac,,,,
MEAT-9283,pending,localized,ai-sounding-staging,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,185,185,Remove presenter Note-how cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9283.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9283.md,P9-C001,0f495b78c657403f,,,,
MEAT-9284,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,187,187,Remove sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9284.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9284.md,P9-C001,ee74e702012516e1,,,,
MEAT-9285,pending,localized,ai-sounding-staging,high,books/symbolic-language/29-sun-moon-and-stars.adoc,260,260,Remove Hold-the director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9285.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9285.md,P9-C001,9cfd21fc05a9185f,,,,
MEAT-9286,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,216,216,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9286.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9286.md,P9-C001,d5b0001d8fdd2342,,,,
MEAT-9287,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,221,221,Drop sentence-initial And; supply subject.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9287.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9287.md,P9-C001,d580df8221b9b3b1,,,,
MEAT-9288,pending,localized,tone-register,low,books/symbolic-language/29-sun-moon-and-stars.adoc,243,243,Cut hedging opener.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9288.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9288.md,P9-C001,80b9c7feb6aafbef,,,,
MEAT-9289,pending,localized,sentence-open,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,255,255,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9289.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9289.md,P9-C001,f8e3ce15468f1d45,,,,
MEAT-9290,pending,localized,clarity,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,227,227,Insert relative in which for readable grammar.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9290.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9290.md,P9-C001,9fd47775c1fb15f0,,,,
MEAT-9291,pending,localized,sentence-open,high,books/symbolic-language/29-sun-moon-and-stars.adoc,375,375,Remove prohibited And-start in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9291.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9291.md,P9-C001,04c48b5a3fd808c0,,,,
MEAT-9292,pending,localized,ai-sounding-staging,high,books/symbolic-language/29-sun-moon-and-stars.adoc,356,356,Strip presenter 'Now we know' staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9292.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9292.md,P9-C001,4d8375ceac6681c3,,,,
MEAT-9293,pending,localized,ai-sounding-staging,high,books/symbolic-language/29-sun-moon-and-stars.adoc,358,358,Remove 'Now stand... and say what you see' director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9293.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9293.md,P9-C001,101ee0a2e32a5942,,,,
MEAT-9294,pending,localized,ai-sounding-staging,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,423,423,Eliminate imperative 'so set' cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9294.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9294.md,P9-C001,a32fb75cc5ef70e7,,,,
MEAT-9295,pending,localized,ai-sounding-staging,high,books/symbolic-language/29-sun-moon-and-stars.adoc,450,450,Remove 'Read with' director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9295.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9295.md,P9-C001,4583ad9dcf93432b,,,,
MEAT-9296,pending,localized,ai-sounding-staging,medium,books/symbolic-language/29-sun-moon-and-stars.adoc,451,451,Replace residual 'weighing' staging language.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9296.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9296.md,P9-C001,6e274b3ccf3c5a94,,,,
MEAT-9297,pending,localized,sentence-open,high,books/symbolic-language/29-sun-moon-and-stars.adoc,454,454,Remove prohibited And-start in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9297.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9297.md,P9-C001,8be785d913b3f8f1,,,,
MEAT-9298,pending,localized,ai-sounding-staging,high,books/symbolic-language/29-sun-moon-and-stars.adoc,456,456,Strip 'Look at it' director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9298.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9298.md,P9-C001,7c6bad0ac676f198,,,,
MEAT-9299,pending,localized,ai-sounding-staging,medium,books/symbolic-language/30-lucifers-declared-plan.adoc,29,29,Remove imperative director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9299.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9299.md,P9-C001,c4ecdbaba546371b,,,,
MEAT-9300,pending,localized,sentence-open,high,books/symbolic-language/30-lucifers-declared-plan.adoc,56,56,Fix sentence starting with That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9300.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9300.md,P9-C001,0665e98e39ef510d,,,,
MEAT-9301,pending,localized,ai-sounding-staging,medium,books/symbolic-language/30-lucifers-declared-plan.adoc,62,62,Replace 'remember' cue with direct assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9301.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9301.md,P9-C001,b9b0c6ebd2530962,,,,
MEAT-9302,pending,localized,sentence-open,high,books/symbolic-language/30-lucifers-declared-plan.adoc,77,77,Fix sentence starting with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9302.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9302.md,P9-C001,591cb45b9133868b,,,,
MEAT-9303,pending,localized,sentence-open,high,books/symbolic-language/30-lucifers-declared-plan.adoc,80,80,Fix sentence starting with That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9303.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9303.md,P9-C001,4edb665db918494b,,,,
MEAT-9304,pending,localized,sentence-open,high,books/symbolic-language/30-lucifers-declared-plan.adoc,89,89,Fix sentence starting with And; capitalize for sentence start.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9304.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9304.md,P9-C001,7609716513706023,,,,
MEAT-9305,pending,localized,sentence-open,high,books/symbolic-language/30-lucifers-declared-plan.adoc,103,103,Fix sentence starting with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9305.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9305.md,P9-C001,a1c5798082857a10,,,,
MEAT-9306,pending,localized,sentence-open,high,books/symbolic-language/30-lucifers-declared-plan.adoc,106,106,Fix sentence starting with But; preserve contrast with Yet.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9306.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9306.md,P9-C001,a764ee5b65e09f41,,,,
MEAT-9307,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,25,25,Remove leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9307.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9307.md,P9-C001,8202f7ffa0426779,,,,
MEAT-9308,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,91,91,Remove leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9308.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9308.md,P9-C001,c0c7bc648af46428,,,,
MEAT-9309,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,98,98,Remove leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9309.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9309.md,P9-C001,95d80a3b6d8387f9,,,,
MEAT-9310,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,102,102,Remove leading And and capitalize sentence start.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9310.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9310.md,P9-C001,03b93dcacbf06708,,,,
MEAT-9311,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,107,107,Remove leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9311.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9311.md,P9-C001,796262d2d89fa4bc,,,,
MEAT-9312,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,126,126,Replace leading That with This.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9312.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9312.md,P9-C001,cdbadb33f0a40192,,,,
MEAT-9313,pending,localized,grammar,medium,books/symbolic-language/31-the-pearl.adoc,116,116,Insert missing relative that before the bench clause.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9313.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9313.md,P9-C001,f26e6ab5d8b42cff,,,,
MEAT-9314,pending,localized,ai-sounding-staging,high,books/symbolic-language/31-the-pearl.adoc,149,149,Remove director cue Mark.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9314.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9314.md,P9-C001,f67f9386318ecf02,,,,
MEAT-9315,pending,localized,ai-sounding-staging,high,books/symbolic-language/31-the-pearl.adoc,163,163,Remove Now ask staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9315.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9315.md,P9-C001,3418add8dbe653b2,,,,
MEAT-9316,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,167,167,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9316.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9316.md,P9-C001,c38b897f46b5c7cb,,,,
MEAT-9317,pending,localized,clarity,medium,books/symbolic-language/31-the-pearl.adoc,169,169,Insert missing relative that.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9317.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9317.md,P9-C001,7dcddc4e6195a94f,,,,
MEAT-9318,pending,localized,ai-sounding-staging,high,books/symbolic-language/31-the-pearl.adoc,216,216,Remove Now hear director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9318.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9318.md,P9-C001,fdf1ac8de3fe763b,,,,
MEAT-9319,pending,localized,clarity,medium,books/symbolic-language/31-the-pearl.adoc,225,225,Drop And and repair incomplete hour clause.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9319.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9319.md,P9-C001,b682931ae94832c0,,,,
MEAT-9320,pending,localized,ai-sounding-staging,high,books/symbolic-language/31-the-pearl.adoc,241,241,Remove Now set staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9320.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9320.md,P9-C001,b136a6fd83654e3d,,,,
MEAT-9321,pending,localized,ai-sounding-staging,high,books/symbolic-language/31-the-pearl.adoc,265,265,Remove Mark the last word cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9321.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9321.md,P9-C001,52239c28feed4233,,,,
MEAT-9322,pending,localized,grammar,high,books/symbolic-language/31-the-pearl.adoc,294,294,Corrects mismatched “neither does” after an affirmative verb phrase.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9322.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9322.md,P9-C001,375a0c04490ae908,,,,
MEAT-9323,pending,localized,sentence-open,medium,books/symbolic-language/31-the-pearl.adoc,321,321,Removes sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9323.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9323.md,P9-C001,e22c6de8d6bc3877,,,,
MEAT-9324,pending,localized,ai-sounding-staging,high,books/symbolic-language/32-the-sabbath.adoc,13,13,Remove rhetorical Ask staging; assert the common claim directly.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9324.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9324.md,P9-C001,bb6c53bb1b15ffb6,,,,
